protocal,count,port,flag,type,srcip,attack
6,751,2138,20,-1,-1,0
6,7,902,16,-1,-1,0
17,2,137,-1,-1,-1,0
6,20,51742,16,-1,-1,0
6,2,51742,24,-1,-1,0
6,8,902,24,-1,-1,0
6,12,51742,16,-1,-1,0
6,430,2138,20,-1,-1,0
6,4,902,16,-1,-1,0
6,923,-1,2,-1,1,8
17,1,137,-1,-1,-1,0
17,1,5353,-1,-1,-1,0
6,2,51742,24,-1,-1,0
6,812,-1,2,-1,1,8
6,31,902,24,-1,-1,0
6,24,51742,16,-1,-1,0
6,809,2138,20,-1,-1,0
6,4,902,16,-1,-1,0
6,923,-1,2,-1,1,8
17,3,137,-1,-1,-1,0
17,3,5353,-1,-1,-1,0
6,43,902,24,-1,-1,0
6,356,2138,20,-1,-1,0
6,916,-1,2,-1,1,8
6,24,51742,16,-1,-1,0
6,1,51742,24,-1,-1,0
6,5,902,24,-1,-1,0
6,765,-1,2,-1,1,8
17,2,5353,-1,-1,-1,0
6,2,51742,16,-1,-1,0
6,461,2138,20,-1,-1,0
6,1,51742,24,-1,-1,0
6,47,902,24,-1,-1,0
6,530,-1,2,-1,1,8
6,344,2138,20,-1,-1,0
6,22,51742,16,-1,-1,0
6,13,51742,24,-1,-1,0
6,121,902,24,-1,-1,0
6,530,-1,2,-1,1,8
6,344,2138,20,-1,-1,0
6,8,902,16,-1,-1,0
6,61,51742,16,-1,-1,0
6,11,51742,24,-1,-1,0
6,8,902,24,-1,-1,0
6,76,902,16,-1,-1,0
6,238,51742,16,-1,-1,0
6,16,51742,24,-1,-1,0
17,4,50466,-1,-1,-1,0
6,15,902,24,-1,-1,0
17,4,53,-1,-1,-1,0
17,2,5353,-1,-1,-1,0
6,35,902,16,-1,-1,0
17,2,137,-1,-1,-1,0
6,137,51742,16,-1,-1,0
6,7,51742,24,-1,-1,0
6,6,902,24,-1,-1,0
6,40,902,16,-1,-1,0
6,230,51742,16,-1,-1,0
6,4,51742,24,-1,-1,0
6,3,902,24,-1,-1,0
6,1,902,16,-1,-1,0
6,3,51742,16,-1,-1,0
6,6,51742,24,-1,-1,0
6,6,902,24,-1,-1,0
6,1,902,16,-1,-1,0
6,5,51742,16,-1,-1,0
6,3,51742,24,-1,-1,0
6,3,902,24,-1,-1,0
6,2,51742,16,-1,-1,0
6,7,51742,24,-1,-1,0
6,2,80,16,-1,-1,0
6,7,902,24,-1,-1,0
6,1,80,17,-1,-1,0
6,1,51945,24,-1,-1,0
6,1,-1,2,-1,1,0
6,1,51945,18,-1,-1,0
6,2,51945,17,-1,-1,0
6,4,51742,16,-1,-1,0
6,1,80,24,-1,-1,0
6,1,51742,24,-1,-1,0
6,1,902,24,-1,-1,0
6,1,51742,16,-1,-1,0
6,5,51742,24,-1,-1,0
6,18,51820,16,-1,-1,0
6,6,902,24,-1,-1,0
6,2,51820,24,-1,-1,0
6,18,22,16,-1,-1,0
6,2,22,24,-1,-1,0
6,4,51742,16,-1,-1,0
6,4,51742,24,-1,-1,0
6,2,902,24,-1,-1,0
6,1,51742,16,-1,-1,0
6,2,22,16,-1,-1,0
17,2,5353,-1,-1,-1,0
6,2,51820,24,-1,-1,0
6,6,51742,24,-1,-1,0
6,5,902,24,-1,-1,0
6,3,51742,16,-1,-1,0
6,3,22,16,-1,-1,0
17,2,5353,-1,-1,-1,0
6,1,902,16,-1,-1,0
6,4,51820,24,-1,-1,0
6,5,51742,24,-1,-1,0
6,8,902,24,-1,-1,0
6,2,2883,18,-1,-1,0
6,4,51742,16,-1,-1,0
6,242,2883,20,-1,-1,0
6,409,-1,2,-1,1,8
6,1,902,24,-1,-1,0
6,1382,-1,2,-1,1,8
6,1,902,16,-1,-1,0
6,557,2883,20,-1,-1,0
6,6,51820,24,-1,-1,0
6,533,2883,20,-1,-1,0
6,1354,-1,2,-1,1,8
6,1,51820,24,-1,-1,0
6,1,443,4,-1,-1,0
6,1,22,16,-1,-1,0
6,1,902,16,-1,-1,0
6,1348,-1,2,-1,1,8
6,1004,2883,20,-1,-1,0
6,1354,-1,2,-1,1,8
6,2,51820,24,-1,-1,0
6,1,443,4,-1,-1,0
6,1,22,16,-1,-1,0
6,1,902,16,-1,-1,0
6,1348,-1,2,-1,1,8
6,1312,-1,2,-1,1,8
6,487,2883,20,-1,-1,0
6,1,902,24,-1,-1,0
6,1312,-1,2,-1,1,8
6,986,2883,20,-1,-1,0
6,1339,-1,2,-1,1,8
6,1,51820,24,-1,-1,0
6,1336,-1,2,-1,1,8
17,1,5353,-1,-1,-1,0
6,468,2883,20,-1,-1,0
6,1344,-1,2,-1,1,8
6,1336,-1,2,-1,1,8
17,1,5353,-1,-1,-1,0
6,936,2883,20,-1,-1,0
6,1344,-1,2,-1,1,8
6,1311,-1,2,-1,1,8
6,501,2883,20,-1,-1,0
17,1,123,-1,-1,-1,0
6,1311,-1,2,-1,1,8
6,1295,-1,2,-1,1,8
6,1004,2883,20,-1,-1,0
6,1,51820,24,-1,-1,0
6,602,-1,2,-1,1,8
6,569,2883,20,-1,-1,0
6,1128,-1,2,-1,1,8
6,602,-1,2,-1,1,8
6,1011,2883,20,-1,-1,0
6,1450,-1,2,-1,1,8
6,1,902,16,-1,-1,0
6,507,2883,20,-1,-1,0
6,903,-1,2,-1,1,8
6,325,2883,20,-1,-1,0
6,737,-1,2,-1,1,8
6,1,902,16,-1,-1,0
6,903,-1,2,-1,1,8
6,693,2883,20,-1,-1,0
6,2,51742,16,-1,-1,0
6,1459,-1,2,-1,1,8
6,2,902,16,-1,-1,0
6,557,2883,20,-1,-1,0
6,3,51742,24,-1,-1,0
6,4,902,24,-1,-1,0
6,1459,-1,2,-1,1,8
6,8,51820,16,-1,-1,0
6,767,-1,2,-1,1,8
6,8,22,16,-1,-1,0
6,93,902,16,-1,-1,0
6,2,51820,24,-1,-1,0
6,816,2883,20,-1,-1,0
6,295,51742,16,-1,-1,0
6,3,22,16,-1,-1,0
6,904,-1,2,-1,1,8
6,485,2883,20,-1,-1,0
6,1,51820,24,-1,-1,0
6,544,2883,20,-1,-1,0
6,1499,-1,2,-1,1,8
6,3,51820,24,-1,-1,0
6,217,-1,2,-1,1,8
6,1,22,16,-1,-1,0
6,717,2883,20,-1,-1,0
6,1499,-1,2,-1,1,8
6,4,51820,24,-1,-1,0
6,1490,-1,2,-1,1,8
6,600,2883,20,-1,-1,0
6,302,-1,2,-1,1,8
6,1,22,16,-1,-1,0
6,105,2883,20,-1,-1,0
6,1,51820,24,-1,-1,0
6,1382,-1,2,-1,1,8
6,1,22,16,-1,-1,0
6,650,2883,20,-1,-1,0
6,1,51820,24,-1,-1,0
6,243,-1,2,-1,1,8
6,96,2883,20,-1,-1,0
6,3,51820,24,-1,-1,0
6,243,-1,2,-1,1,8
6,2,22,16,-1,-1,0
6,96,2883,20,-1,-1,0
6,5,51820,24,-1,-1,0
