protocal,count,port,flag,type,srcip,attack
6,4,51756,24,-1,-1,0
6,2,1057,16,-1,-1,0
6,128,51756,16,-1,-1,0
6,2291,80,24,-1,-1,7
6,95,1071,16,-1,-1,0
6,4,1071,24,-1,-1,0
6,8,902,16,-1,-1,0
6,16,902,24,-1,-1,0
6,1,1100,16,-1,-1,0
6,3,1057,24,-1,-1,0
6,1,80,16,-1,-1,0
6,2,51742,16,-1,-1,0
6,3,51742,24,-1,-1,0
6,6,51756,24,-1,-1,0
6,2,1057,16,-1,-1,0
17,1,53,-1,-1,-1,0
6,14,51756,16,-1,-1,0
6,2297,80,24,-1,-1,7
6,6,1071,16,-1,-1,0
6,2,1071,24,-1,-1,0
6,71,902,16,-1,-1,0
6,12,902,24,-1,-1,0
6,3,1100,16,-1,-1,0
6,1,51742,16,-1,-1,0
6,3,1057,24,-1,-1,0
6,3,80,16,-1,-1,0
6,1,80,24,-1,-1,0
6,4,51742,24,-1,-1,0
6,4,51756,24,-1,-1,0
6,1,1057,16,-1,-1,0
6,3,1100,24,-1,-1,0
6,103,51756,16,-1,-1,0
6,2262,80,24,-1,-1,7
6,81,1071,16,-1,-1,0
6,2,1071,24,-1,-1,0
6,48,902,16,-1,-1,0
6,11,902,24,-1,-1,0
6,2,1057,24,-1,-1,0
6,1,80,16,-1,-1,0
6,2,51742,16,-1,-1,0
6,1,51742,24,-1,-1,0
6,3,51756,24,-1,-1,0
6,2,1057,16,-1,-1,0
6,74,51756,16,-1,-1,0
6,2311,80,24,-1,-1,7
6,72,1071,16,-1,-1,0
6,4,1071,24,-1,-1,0
6,37,902,16,-1,-1,0
6,14,902,24,-1,-1,0
6,1,1100,16,-1,-1,0
6,3,1057,24,-1,-1,0
6,1,80,16,-1,-1,0
6,2,51742,16,-1,-1,0
6,4,51742,24,-1,-1,0
6,5,51756,24,-1,-1,0
6,2,1057,16,-1,-1,0
6,54,51756,16,-1,-1,0
6,2296,80,24,-1,-1,7
6,53,1071,16,-1,-1,0
6,3,1071,24,-1,-1,0
6,9,902,16,-1,-1,0
6,10,902,24,-1,-1,0
6,1,1100,16,-1,-1,0
6,2,1057,24,-1,-1,0
6,1,80,16,-1,-1,0
6,1,51742,16,-1,-1,0
6,1,51742,24,-1,-1,0
6,4,51756,24,-1,-1,0
6,1,1057,16,-1,-1,0
6,15,51756,16,-1,-1,0
6,2291,80,24,-1,-1,7
6,15,1071,16,-1,-1,0
6,3,1071,24,-1,-1,0
6,12,902,16,-1,-1,0
6,13,902,24,-1,-1,0
6,1,1100,16,-1,-1,0
6,3,1057,24,-1,-1,0
6,1,80,16,-1,-1,0
6,2,51742,16,-1,-1,0
6,4,51742,24,-1,-1,0
6,4,51756,24,-1,-1,0
6,2,1057,16,-1,-1,0
6,18,51756,16,-1,-1,0
6,2305,80,24,-1,-1,7
6,18,1071,16,-1,-1,0
6,4,1071,24,-1,-1,0
6,15,902,16,-1,-1,0
6,14,902,24,-1,-1,0
6,3,1100,16,-1,-1,0
17,2,53,-1,-1,-1,0
6,3,1057,24,-1,-1,0
6,3,80,16,-1,-1,0
6,2,51742,16,-1,-1,0
6,1,80,24,-1,-1,0
6,3,51742,24,-1,-1,0
6,4,51756,24,-1,-1,0
6,2,1057,16,-1,-1,0
6,3,1100,24,-1,-1,0
6,17,51756,16,-1,-1,0
6,2292,80,24,-1,-1,7
6,17,1071,16,-1,-1,0
6,3,1071,24,-1,-1,0
6,36,902,16,-1,-1,0
6,6,902,24,-1,-1,0
6,1,80,16,-1,-1,0
6,3,51756,24,-1,-1,0
17,1,53,-1,-1,-1,0
6,51,51756,16,-1,-1,0
6,2328,80,24,-1,-1,7
6,48,1071,16,-1,-1,0
6,2,1071,24,-1,-1,0
6,61,902,16,-1,-1,0
6,8,902,24,-1,-1,0
6,1,1100,16,-1,-1,0
6,1,80,16,-1,-1,0
6,4,51756,24,-1,-1,0
6,111,51756,16,-1,-1,0
6,2322,80,24,-1,-1,7
6,69,1071,16,-1,-1,0
6,3,1071,24,-1,-1,0
6,70,902,16,-1,-1,0
6,7,902,24,-1,-1,0
6,1,1100,16,-1,-1,0
6,1,80,16,-1,-1,0
6,5,51756,24,-1,-1,0
6,106,51756,16,-1,-1,0
6,2305,80,24,-1,-1,7
6,80,1071,16,-1,-1,0
6,4,1071,24,-1,-1,0
6,5,902,16,-1,-1,0
6,7,902,24,-1,-1,0
6,1,1100,16,-1,-1,0
